data_publicacao,palavra_analisada,frequencia
1707,ouvesse,11
1707,paulo,11
1707,pay,11
1707,pedio,11
1707,pejo,11
1707,pequeno,11
1707,perder,11
1707,perfeiçaõ,11
1707,pergunta,11
1707,phlegmas,11
1707,polvorizados,11
1707,possivel,11
1707,postoque,11
1707,precipitado,11
1707,presumir,11
1707,procedida,11
1707,purguei,11
1707,puz,11
1707,quam,11
1707,queixosa,11
1707,raro,11
1707,referirei,11
1707,refrigerantes,11
1707,regras,11
1707,repetindo,11
1707,riverio,11
1707,rugidos,11
1707,saibaõ,11
1707,secas,11
1707,seguem,11
1707,seguindo,11
1707,sentença,11
1707,seraõ,11
1707,servir,11
1707,simplez,11
1707,succedidos,11
1707,suspeitar,11
1707,sustentar,11
1707,tartareos,11
1707,temperar,11
1707,testimunhas,11
1707,tirasse,11
1707,toꭍꭍe,11
1707,toꭍꭍes,11
1707,transpiraçaõ,11
1707,uterinos,11
1707,valesio,11
1707,variedade,11
1707,veyo,11
1707,vidas,11
1707,violencia,11
1707,vive,11
1707,volatilizantes,11
1707,acabar,10
1707,ajuntandolhe,10
1707,alma,10
1707,ambiçaõ,10
1707,amendoadas,10
1707,antifebriles,10
1707,apoplexias,10
1707,aproveita,10
1707,aproveitasse,10
1707,arca,10
1707,ares,10
1707,arratel,10
1707,arrotos,10
1707,assada,10
1707,assentei,10
1707,aura,10
1707,azedos,10
1707,bebeo,10
1707,brandura,10
1707,candea,10
1707,casas,10
1707,causada,10
1707,causar,10
1707,cavallo,10
1707,certos,10
1707,chamadas,10
1707,chegando,10
1707,cheyas,10
1707,chymicos,10
1707,cidreira,10
1707,claramente,10
1707,coleras,10
1707,comido,10
1707,condição,10
1707,confortativos,10
1707,conjectura,10
1707,conseguisse,10
1707,consultou,10
1707,copo,10
1707,corações,10
1707,corrosivo,10
1707,criada,10
1707,dados,10
1707,deitaõ,10
1707,delgados,10
1707,demais,10
1707,desatado,10
1707,desconfiado,10
1707,desconfiança,10
1707,desmayos,10
1707,desprezar,10
1707,difficuldade,10
1707,dinheiro,10
1707,dà,10
1707,dè,10
1707,estejaõ,10
1707,estillicidios,10
1707,estimaçaõ,10
1707,excellentes,10
1707,explicar,10
1707,faõ,10
1707,feguinte,10
1707,feis,10
1707,ferida,10
1707,ferva,10
1707,fervura,10
1707,frias,10
1707,funcho,10
1707,fundamento,10
1707,garrotilho,10
1707,iguarias,10
1707,ii,10
1707,incuravel,10
1707,inflammação,10
1707,lapata,10
1707,loureiro,10
1707,louvar,10
1707,louvores,10
1707,lymphaticos,10
1707,machucado,10
1707,magistral,10
1707,males,10
1707,mandasse,10
1707,mata,10
1707,milagroso,10
1707,mo,10
1707,morrem,10
1707,morreo,10
1707,moça,10
1707,moços,10
1707,mudança,10
1707,multidaõ,10
1707,negras,10
1707,nobre,10
1707,nota,10
1707,novamente,10
1707,obras,10
1707,officinas,10
1707,oleos,10
1707,ouvir,10
1707,pareça,10
1707,paridas,10
1707,parrilha,10
1707,pedia,10
1707,pediluvios,10
1707,pedir,10
1707,penosa,10
1707,perfeito,10
1707,peço,10
1707,poderosos,10
1707,portugal,10
1707,procedessem,10
1707,promptamente,10
1707,proveitos,10
1707,refiro,10
1707,religiosa,10
1707,render,10
1707,resolveo,10
1707,respirar,10
1707,restaurativos,10
1707,revelar,10
1707,rigor,10
1707,rodriguez,10
1707,rogos,10
1707,rosalgar,10
1707,santa,10
1707,sarjadas,10
1707,sobrevieraõ,10
1707,somente,10
1707,subtil,10
1707,tinhão,10
1707,tinto,10
1707,tiraraõ,10
1707,tomarem,10
1707,tome,10
1707,unha,10
1707,usasse,10
1707,vendose,10
1707,vitoria,10
1707,abrem,9
1707,acabados,9
1707,achado,9
1707,acontecer,9
1707,afronta,9
1707,aguda,9
1707,alimento,9
1707,ambar,9
1707,amendoada,9
1707,animal,9
1707,animei,9
1707,apoplexia,9
1707,appellar,9
1707,applicou,9
1707,applicàraõ,9
1707,aproveitado,9
1707,aproveitou,9
1707,aproveitàraõ,9
1707,aquellas,9
1707,aristoloquia,9
1707,attribuem,9
1707,avemos,9
1707,azedumes,9
1707,banha,9
1707,baste,9
1707,borragens,9
1707,boticas,9
1707,brava,9
1707,cafo,9
1707,caldas,9
1707,campo,9
1707,cano,9
1707,carnes,9
1707,castigo,9
1707,castoreo,9
1707,cauꭍa,9
1707,cerfolio,9
1707,chamão,9
1707,chegado,9
1707,circunstancias,9
1707,cisterna,9
1707,compaixaõ,9
1707,conde,9
1707,cores,9
1707,corrosivos,9
1707,couꭍa,9
1707,cozidas,9
1707,criado,9
1707,crueis,9
1707,cuidados,9
1707,curarse,9
1707,cure,9
1707,deita,9
1707,deixaõ,9
1707,deixem,9
1707,demasiado,9
1707,descansando,9
1707,diaphoretico,9
1707,diaprunis,9
1707,divertir,9
1707,dizia,9
1707,duro,9
1707,duvidar,9
1707,electuario,9
1707,empenho,9
1707,enfadar,9
1707,enfadoso,9
1707,enganei,9
1707,ensinado,9
1707,entendèraõ,9
1707,entrada,9
1707,extinguir,9
1707,facilitar,9
1707,faraõ,9
1707,farei,9
1707,faude,9
1707,fechados,9
1707,ferocidade,9
1707,feu,9
1707,fiado,9
1707,fiquei,9
1707,fluxões,9
1707,folha,9
1707,fome,9
1707,fomentações,9
1707,forma,9
1707,fugir,9
1707,fumo,9
1707,fundo,9
1707,fé,9
1707,genero,9
1707,generoso,9
1707,grama,9
1707,hectica,9
1707,humanas,9
1707,humidades,9
1707,hydropico,9
1707,igreja,9
1707,illustrissimo,9
1707,impedimento,9
1707,importantes,9
1707,inchado,9
1707,lhos,9
1707,lua,9
1707,magro,9
1707,mandando,9
1707,manifesto,9
1707,mayo,9
1707,metendo,9
1707,mover,9
1707,moço,9
1707,myrrha,9
1707,navalha,9
1707,noticias,9
1707,noventa,9
1707,observou,9
1707,opiados,9
1707,pannos,9
1707,parea,9
1707,parlesias,9
1707,perigosos,9
1707,pimenta,9
1707,pobres,9
1707,podridaõ,9
1707,posta,9
1707,preceito,9
1707,prejudicial,9
1707,preparada,9
1707,preparava,9
1707,principal,9
1707,profunda,9
1707,provocar,9
1707,purgações,9
1707,purgou,9
1707,puzessem,9
1707,pòr,9
1707,quer,9
1707,quinta,9
1707,recorrer,9
1707,regra,9
1707,remédio,9
1707,repetir,9
1707,rouquidões,9
1707,sentido,9
1707,sido,9
1707,silva,9
1707,sobreveyo,9
1707,solimaõ,9
1707,soluços,9
1707,succedido,9
1707,sucessivos,9
1707,tempera,9
1707,tibia,9
1707,tirando,9
1707,tratei,9
1707,trociscado,9
1707,tunica,9
1707,uniformemente,9
1707,uterino,9
1707,valor,9
1707,vasos,9
1707,vendem,9
1707,vermelha,9
1707,vermelhidaõ,9
1707,vertigens,9
1707,vidrada,9
1707,vincetoxico,9
1707,visita,9
1707,viver,9
1707,15,8
1707,achasse,8
1707,aconselhaõ,8
1707,acudisse,8
1707,adstringentes,8
1707,affecto,8
1707,alecrim,8
1707,alface,8
1707,algũ,8
1707,alimpar,8
1707,almiscar,8
1707,ameixas,8
1707,animaes,8
1707,aperta,8
1707,apontados,8
1707,applicaçaõ,8
1707,aproveite,8
1707,arrateis,8
1707,artifice,8
1707,assistentes,8
1707,baldada,8
1707,barbeiros,8
1707,bastava,8
1707,bebendolhe,8
1707,besta,8
1707,bisnaga,8
1707,borratem,8
1707,bosta,8
1707,brancas,8
1707,brancos,8
1707,cahindo,8
1707,casados,8
1707,causaõ,8
1707,certifica,8
1707,cheiro,8
1707,comem,8
1707,comichaõ,8
1707,communicaçaõ,8
1707,comprar,8
1707,coufas,8
1707,cruas,8
1707,cruz,8
1707,curava,8
1707,curou,8
1707,decantado,8
1707,decantados,8
1707,deixando,8
1707,der,8
1707,desculpa,8
1707,desejada,8
1707,desfazer,8
1707,desprezou,8
1707,dezaseis,8
1707,dezoito,8
1707,diacodio,8
1707,disseraõ,8
1707,diversas,8
1707,dou,8
1707,duras,8
1707,durou,8
1707,eftas,8
1707,eftava,8
1707,enganou,8
1707,engos,8
1707,entendimento,8
1707,entrou,8
1707,errado,8
1707,espada,8
1707,estylo,8
1707,excede,8
1707,executou,8
1707,eꭍta,8
1707,eꭍte,8
1707,factivel,8
1707,febricitantes,8
1707,fer,8
1707,ferver,8
1707,finissima,8
1707,formidaveis,8
1707,forão,8
1707,frangão,8
1707,fumos,8
1707,gonçalves,8
1707,gottosos,8
1707,grainha,8
1707,graça,8
1707,grossas,8
1707,guarde,8
1707,hia,8
1707,honra,8
1707,humidade,8
1707,identicos,8
1707,ilegível,8
1707,importa,8
1707,importancia,8
1707,in,8
1707,inferiores,8
1707,lados,8
1707,laranjas,8
1707,livrasse,8
1707,livremente,8
1707,logrou,8
1707,machuque,8
1707,mantimento,8
1707,membranas,8
1707,mestre,8
1707,metallicos,8
1707,methodo,8
1707,milagrosos,8
1707,mistura,8
1707,misturandolhe,8
1707,misturemse,8
1707,modestia,8
1707,mordaz,8
1707,movem,8
1707,mào,8
1707,naquellas,8
1707,narizes,8
1707,nascer,8
1707,nefte,8
1707,negocio,8
1707,nestas,8
1707,neve,8
1707,nicolao,8
1707,novos,8
1707,obedecem,8
1707,obrigaçaõ,8
1707,observamos,8
1707,observação,8
1707,obstinada,8
1707,oppilações,8
1707,ordinariamente,8
1707,ordinarios,8
1707,outrem,8
1707,passas,8
1707,peitos,8
1707,pequena,8
1707,pequenos,8
1707,perguntas,8
1707,perigoso,8
1707,poderiaõ,8
1707,poderáõ,8
1707,pondolhe,8
1707,ponhaõ,8
1707,porta,8
1707,poz,8
1707,preparadas,8
1707,presentes,8
1707,primeiras,8
1707,principe,8
1707,procedidos,8
1707,prodigioso,8
1707,profundas,8
1707,puzesse,8
1707,quebrado,8
1707,queixoso,8
1707,recolher,8
1707,reconheceo,8
1707,recorreo,8
1707,redonda,8
1707,resoluçaõ,8
1707,resolver,8
1707,respondeo,8
1707,robustos,8
1707,rouquidaõ,8
1707,salvo,8
1707,sangrou,8
1707,setenta,8
1707,sombra,8
1707,soube,8
1707,succedem,8
1707,succederia,8
1707,superiores,8
1707,suppressaõ,8
1707,symptoma,8
1707,talhadinhas,8
1707,talvez,8
1707,temer,8
1707,temeridade,8
1707,terçãa,8
1707,tomadas,8
1707,tormenta,8
1707,tornar,8
1707,ultimo,8
1707,use,8
1707,vaccas,8
1707,vapor,8
1707,veja,8
1707,vejo,8
1707,vender,8
1707,ventosa,8
1707,vermelho,8
1707,viscosa,8
1707,vontade,8
1707,àquella,8
1707,abaixo,7
1707,abertas,7
1707,abertos,7
1707,abre,7
1707,abril,7
1707,abrio,7
1707,acabadas,7
1707,achando,7
1707,acharem,7
1707,acordo,7
1707,actual,7
1707,adormecimento,7
1707,affirmar,7
1707,agonizando,7
1707,agosto,7
1707,agudas,7
1707,ajunta,7
1707,alfama,7
1707,alhos,7
1707,aliviasse,7
1707,alli,7
1707,amas,7
1707,andar,7
1707,angrias,7
1707,antihectico,7
1707,antipleuritica,7
1707,appellou,7
1707,aproveitarem,7
1707,arrebatado,7
1707,assado,7
1707,asthmas,7
1707,averà,7
1707,azeda,7
1707,açafrão,7
1707,bacia,7
1707,bafo,7
1707,balsamo,7
1707,bastem,7
1707,batalha,7
1707,bebendo,7
1707,betonica,7
1707,boticario,7
1707,branda,7
1707,burro,7
1707,butua,7
1707,canafistula,7
1707,cande,7
1707,caracois,7
1707,caridade,7
1707,castanhas,7
1707,cavidade,7
1707,cereijas,7
1707,chamamos,7
1707,chaminè,7
1707,chega,7
1707,colon,7
1707,comeo,7
1707,companheiro,7
1707,conservaõ,7
1707,considerar,7
1707,consideraçaõ,7
1707,continuados,7
1707,convinha,7
1707,coração,7
1707,coroa,7
1707,coronal,7
1707,correm,7
1707,creou,7
1707,cresceo,7
1707,crime,7
1707,cristal,7
1707,cru,7
1707,cursar,7
1707,curso,7
1707,damnoso,7
1707,dantes,7
1707,darlhes,7
1707,debilidade,7
1707,dedo,7
1707,dedos,7
1707,deilhe,7
1707,deitandolhe,7
1707,deitei,7
1707,delirio,7
1707,depravados,7
1707,derão,7
1707,descanso,7
1707,descuido,7
1707,desejado,7
1707,desemparada,7
1707,desesperados,7
1707,desprezem,7
1707,destillações,7
1707,desvaneceo,7
1707,deviaõ,7
1707,diagridio,7
1707,diaphragma,7
1707,difficultosas,7
1707,digna,7
1707,distante,7
1707,dormideiras,7
1707,encarecer,7
1707,encomendo,7
1707,ensinei,7
1707,entendia,7
1707,entretanto,7
1707,errados,7
1707,escolhido,7
1707,escusados,7
1707,esfregações,7
1707,estavão,7
1707,estertor,7
1707,evidente,7
1707,excessivos,7
1707,experimentei,7
1707,exteriormente,7
1707,falla,7
1707,faltaõ,7
1707,fara,7
1707,fastios,7
1707,fazerem,7
1707,feridas,7
1707,fernelio,7
1707,fervida,7
1707,fevereiro,7
1707,fi,7
1707,ficarem,7
1707,fixo,7
1707,formidavel,7
1707,frutos,7
1707,gallicas,7
1707,gastar,7
1707,gordura,7
1707,humanos,7
1707,hũas,7
1707,ibi,7
1707,impedir,7
1707,importante,7
1707,industria,7
1707,ingenuamente,7
1707,inverno,7
1707,janeiro,7
1707,lavada,7
1707,letras,7
1707,leva,7
1707,licença,7
1707,lido,7
1707,limadura,7
1707,louvados,7
1707,machucadas,7
1707,magna,7
1707,maledicencia,7
1707,malignos,7
1707,manifesta,7
1707,mar,7
1707,maravilhosas,7
1707,marquez,7
1707,material,7
1707,melancolia,7
1707,menina,7
1707,mensaes,7
1707,meta,7
1707,migalha,7
1707,mille-pedes,7
1707,mitigar,7
1707,moderado,7
1707,mordacidade,7
1707,morrerem,7
1707,morresse,7
1707,morria,7
1707,morrèraõ,7
1707,mostrado,7
1707,mostrar,7
1707,mostrou,7
1707,murta,7
1707,myrobalanos,7
1707,nabos,7
1707,naquella,7
1707,narcotico,7
1707,necessarios,7
1707,nenhũa,7
1707,nevada,7
1707,nisto,7
1707,nobres,7
1707,nomeyo,7
1707,non,7
1707,nozes,7
1707,obstrucçaõ,7
1707,ordenandolhe,7
1707,ourives,7
1707,ouçaõ,7
1707,padece,7
1707,palpitações,7
1707,parar,7
1707,parentesco,7
1707,parreira,7
1707,passava,7
1707,pastilhas,7
1707,perda,7
1707,perfeitamente,7
1707,perversos,7
1707,pize,7
1707,pobreza,7
1707,podemos,7
1707,poderoso,7
1707,poderá,7
1707,ponto,7
1707,procedião,7
1707,professores,7
1707,prova,7
1707,proveitosa,7
1707,publica,7
1707,purulenta,7
1707,quase,7
1707,quatorze,7
1707,queijo,7
1707,queira,7
1707,quinto,7
1707,rainha,7
1707,rapada,7
1707,religiosos,7
1707,republica,7
1707,revellir,7
1707,reverendo,7
1707,romper,7
1707,romãa,7
1707,rosmaninho,7
1707,sahida,7
1707,salitre,7
1707,salvatella,7
1707,sangrassem,7
1707,sejão,7
1707,sente,7
1707,sublimado,7
1707,sujeito,7
1707,suspeita,7
1707,suspiros,7
1707,sustento,7
1707,sós,7
1707,teima,7
1707,teimosas,7
1707,temerario,7
1707,tido,7
1707,tomava,7
1707,tomaõ,7
1707,três,7
1707,ungido,7
1707,usava,7
1707,vaidade,7
1707,valefio,7
1707,vanelmonte,7
1707,vascolejada,7
1707,velhas,7
1707,velhice,7
1707,verbasco,7
1707,vergonha,7
1707,vestigios,7
1707,vinha,7
1707,violenta,7
1707,vivem,7
1707,votos,7
1707,ꭍaõ,7
1707,16,6
1707,ab,6
1707,aborrecimento,6
1707,abrandar,6
1707,abraõ,6
1707,absorventes,6
1707,acaba,6
1707,acabei,6
1707,acipreste,6
1707,acçaõ,6
1707,advirtaõ,6
1707,affligida,6
1707,affligido,6
1707,ahi,6
1707,ajuntaraõ,6
1707,alandal,6
1707,alcalicas,6
1707,alcançado,6
1707,alguas,6
1707,algus,6
1707,aliviava,6
1707,aljofar,6
1707,ama,6
1707,amarella,6
1707,andava,6
1707,animosamente,6
1707,antacidos,6
1707,apagar,6
1707,apertada,6
1707,apertos,6
1707,apontarei,6
1707,applicando,6
1707,applicandolhe,6
1707,applicarem,6
1707,applicarlhe,6
1707,arbitrio,6
1707,ardendo,6
1707,ardentissima,6
1707,ardor,6
1707,armoniaco,6
1707,arrobe,6
1707,arroz,6
1707,arruda,6
1707,ate,6
1707,averia,6
1707,baixas,6
1707,baldado,6
1707,balde,6
1707,bastantes,6
1707,bebia,6
1707,benignos,6
1707,bernardes,6
1707,bocado,6
1707,boneto,6
1707,brandos,6
1707,breve,6
1707,bubaõ,6
1707,cabello,6
1707,caminhos,6
1707,caranguejos,6
1707,cardeal,6
1707,carvalho,6
1707,cego,6
1707,chamava,6
1707,chicoria,6
1707,chymico,6
1707,circulação,6
1707,coalha,6
1707,colhido,6
1707,coloquintidas,6
1707,começando,6
1707,commuas,6
1707,communicar,6
1707,compressaõ,6
1707,condições,6
1707,confeiçaõ,6
1707,confessar,6
1707,confirmação,6
1707,conheceraõ,6
1707,conhecido,6
1707,consideravel,6
1707,continuaçaõ,6
1707,convulsivos,6
1707,corre,6
1707,costumado,6
1707,coufa,6
1707,couro,6
1707,cozaõ,6
1707,cozendo,6
1707,cravo,6
1707,crer,6
1707,curalla,6
1707,dandome,6
1707,daquella,6
1707,daquellas,6
1707,daraõ,6
1707,dará,6
1707,davaõ,6
1707,deitada,6
1707,deitasse,6
1707,deitemse,6
1707,deixada,6
1707,deixasse,6
1707,demasiadamente,6
1707,desengano,6
1707,desesperadas,6
1707,despedio,6
1707,desvanecèraõ,6
1707,dictames,6
1707,digaõ,6
1707,digno,6
1707,diminuir,6
1707,diminuiraõ,6
1707,dispoem,6
1707,disposiçaõ,6
1707,divina,6
1707,doutissimo,6
1707,douto,6
1707,durar,6
1707,duvidoso,6
1707,dá,6
1707,efficazmente,6
1707,eftando,6
1707,emborcações,6
1707,emetico,6
1707,eminentissimo,6
1707,emplastros,6
1707,encarecimento,6
1707,enfado,6
1707,enfeitiçados,6
1707,enfraqueceo,6
1707,enfraquecidas,6
1707,entrado,6
1707,errantes,6
1707,escalados,6
1707,escarros,6
1707,escrito,6
1707,especifica,6
1707,espirando,6
1707,est,6
1707,estiveraõ,6
1707,excellente,6
1707,excitar,6
1707,extremos,6
1707,faceis,6
1707,faltando,6
1707,farà,6
1707,favas,6
1707,fazerlhe,6
1707,febricitante,6
1707,ferrado,6
1707,ferreira,6
1707,ficaria,6
1707,fidalgo,6
1707,fios,6
1707,fluxaõ,6
1707,fonseca,6
1707,formigas,6
1707,fortes,6
1707,frança,6
1707,frescas,6
1707,frey,6
1707,funil,6
1707,fòra,6
1707,gargarismos,6
1707,gastados,6
1707,gerar,6
1707,gerarem,6
1707,graças,6
1707,hemorrhoidaes,6
1707,henriques,6
1707,homẽs,6
1707,hortas,6
1707,hume,6
1707,humido,6
1707,ictericias,6
1707,ignorantes,6
1707,impeto,6
1707,impiedade,6
1707,improviso,6
1707,incapaz,6
1707,incapazes,6
1707,incendios,6
1707,inchada,6
1707,inchação,6
1707,inchações,6
1707,indicios,6
1707,inflexivel,6
1707,insoportavel,6
1707,irritava,6
1707,joelhos,6
1707,joão,6
1707,juiz,6
1707,laranja,6
1707,lastima,6
1707,lavado,6
1707,laxar,6
1707,leaõ,6
1707,leito,6
1707,levou,6
1707,ley,6
1707,leytores,6
1707,lib,6
1707,limpo,6
1707,livraõ,6
1707,louvo,6
1707,mamar,6
1707,mancebo,6
1707,mando,6
1707,mangerona,6
1707,mannà,6
1707,mantimentos,6
1707,maravilhas,6
1707,mascavado,6
1707,meimendro,6
1707,mercado,6
1707,mesaraicas,6
1707,meteo,6
1707,miolo,6
1707,misturassem,6
1707,molestia,6
1707,moraes,6
1707,motivo,6
1707,máo,6
1707,narcotica,6
1707,nascimento,6
1707,naturezas,6
1707,obedece,6
1707,offende,6
1707,offendido,6
1707,opinião,6
1707,ordinarias,6
1707,ordinario,6
1707,orgevaõ,6
1707,ousadia,6
1707,ouvida,6
1707,oximel,6
1707,padecido,6
1707,palavra,6
1707,parlesia,6
1707,passada,6
1707,passado,6
1707,patria,6
1707,peixe,6
1707,penitencias,6
1707,perde,6
1707,perdia,6
1707,pereira,6
1707,perigosa,6
1707,perigosas,6
1707,perpetua,6
1707,pertende,6
1707,phlegma,6
1707,pleura,6
1707,poderosas,6
1707,polme,6
1707,polpa,6
1707,porem,6
1707,porfiar,6
1707,porçaõ,6
1707,porém,6
1707,postas,6
1707,prenhada,6
1707,preparaõ,6
1707,presa,6
1707,presentanea,6
1707,preservar,6
1707,prestimo,6
1707,presumia,6
1707,principaes,6
1707,pro,6
1707,prompto,6
1707,propria,6
1707,proveitoso,6
1707,proximo,6
1707,publico,6
1707,purgados,6
1707,purgallo,6
1707,pé,6
1707,pôr,6
1707,qualificados,6
1707,quentissimo,6
1707,quizeraõ,6
1707,ra,6
1707,rara,6
1707,rebeldia,6
1707,receber,6
1707,receita,6
1707,recem,6
1707,referido,6
1707,refrigerio,6
1707,remediar,6
1707,repentina,6
1707,repentino,6
1707,reposta,6
1707,resistir,6
1707,resolução,6
1707,responderei,6
1707,resultaõ,6
1707,reyno,6
1707,ricos,6
1707,robusta,6
1707,roda,6
1707,rodrigues,6
1707,roteiro,6
1707,sair,6
1707,salgados,6
1707,salgema,6
1707,salivaes,6
1707,salivaçaõ,6
1707,sangralla,6
1707,sangrando,6
1707,sangrasse,6
1707,secco,6
1707,sementes,6
1707,seneca,6
1707,seroso,6
1707,sexto,6
1707,sezões,6
1707,sobem,6
1707,soltar,6
1707,sossego,6
1707,suffoca,6
1707,suspende,6
1707,sãos,6
1707,taboa,6
1707,tanque,6
1707,tao,6
1707,teimosa,6
1707,tempestade,6
1707,testemunha,6
1707,tirarem,6
1707,tiras,6
1707,tiràraõ,6
1707,tomará,6
1707,tornando,6
1707,tornaõ,6
1707,torne,6
1707,torradas,6
1707,traca,6
1707,tremor,6
1707,trouxesse,6
1707,ultima,6
1707,unico,6
1707,ureteras,6
1707,usado,6
1707,usem,6
1707,vagados,6
1707,vehementissimas,6
1707,veiga,6
1707,ventosidades,6
1707,venus,6
1707,verilhas,6
1707,vertigem,6
1707,vesuvios,6
1707,viagem,6
1707,vigor,6
1707,vira,6
1707,viril,6
1707,visitar,6
1707,vitriolado,6
1707,viva,6
1707,volvulos,6
1707,vomitou,6
1707,vontades,6
1707,àquelles,6
1707,17,5
1707,36,5
1707,372,5
1707,853,5
1707,abforbentes,5
1707,abrazava,5
1707,abrindo,5
1707,acabava,5
1707,acabou,5
1707,achem,5
1707,aconselho,5
1707,acudi,5
1707,agonias,5
1707,agostinho,5
1707,agradavel,5
1707,agradavelmente,5
1707,ajuntai,5
1707,ajuntassem,5
1707,ajuntava,5
1707,alcalicos,5
1707,aldeas,5
1707,alegria,5
1707,alem,5
1707,algũas,5
1707,algũs,5
1707,alheyas,5
1707,aliviado,5
1707,aliviou,5
1707,alterada,5
1707,alvar,5
1707,amargosas,5
1707,amigos,5
1707,anatomia,5
1707,angelica,5
1707,antacido,5
1707,apertar,5
1707,apertou,5
1707,aplacar,5
1707,apontar,5
1707,applicaraõ,5
1707,applicava,5
1707,applicaõ,5
1707,aprender,5
1707,aproveitando,5
1707,aproveitaraõ,5
1707,aproveitem,5
1707,arvores,5
1707,assaltos,5
1707,assaltou,5
1707,assaltàraõ,5
1707,assentado,5
1707,atado,5
1707,atrevem,5
1707,attrahir,5
1707,attribuir,5
1707,aureo,5
1707,avea,5
1707,avião,5
1707,baixa,5
1707,baptista,5
1707,barbasco,5
1707,bastardo,5
1707,bastarem,5
1707,bastou,5
1707,batida,5
1707,beldroegas,5
1707,biscouto,5
1707,bofes,5
1707,bostellas,5
1707,boticarios,5
1707,breves,5
1707,buscou,5
1707,cacochymicos,5
1707,cafa,5
1707,cahiraõ,5
1707,calmas,5
1707,cantar,5
1707,capitaõ,5
1707,carlos,5
1707,casco,5
1707,casquete,5
1707,castellinhos,5
1707,castro,5
1707,catholico,5
1707,causava,5
1707,causticos,5
1707,cegueira,5
1707,celfo,5
1707,cem,5
1707,ceo,5
1707,chamassem,5
1707,chegada,5
1707,chumbo,5
1707,clamores,5
1707,clara,5
1707,cobrasse,5
1707,cobre,5
1707,colhaõ,5
1707,comendo,5
1707,começar,5
1707,cominhos,5
1707,commissura,5
1707,complicadas,5
1707,condemnaõ,5
1707,condeça,5
1707,conferencia,5
1707,confessor,5
1707,confiadamente,5
1707,confirma,5
1707,confusaõ,5
1707,conheceria,5
1707,conhecese,5
1707,conhecesse,5
1707,conhecia,5
1707,conservar,5
1707,considerando,5
1707,consideração,5
1707,considerei,5
1707,constar,5
1707,contentei,5
1707,contrahida,5
1707,copiosa,5
1707,copiosas,5
1707,cornelio,5
1707,corno,5
1707,correa,5
1707,correspondem,5
1707,correspondencia,5
1707,corria,5
1707,corriaõ,5
1707,corrompe,5
1707,costumo,5
1707,crasso,5
1707,creado,5
1707,cresciaõ,5
1707,crescèraõ,5
1707,cuidando,5
1707,cuidei,5
1707,culpado,5
1707,curiosidade,5
1707,cágado,5
1707,dadas,5
1707,dahi,5
1707,damnosissimo,5
1707,darei,5
1707,debilitou,5
1707,defender,5
1707,defte,5
1707,defunto,5
1707,deixado,5
1707,deixaraõ,5
1707,deixei,5
1707,deliberei,5
1707,delicada,5
1707,demasiada,5
1707,depravada,5
